el_id,field,uc_type,uc_id,phys_units,eng_units,lower_lim,upper_lim
1219,y,poly,118,mm,m,,
1233,x,poly,118,mm,m,,
1233,y,poly,118,mm,m,,
1243,x,poly,118,mm,m,,
1243,y,poly,118,mm,m,,
1253,x,poly,118,mm,m,,
1253,y,poly,118,mm,m,,
1267,x,poly,118,mm,m,,
1267,y,poly,118,mm,m,,
1283,x,poly,118,mm,m,,
1283,y,poly,118,mm,m,,
1289,x,poly,118,mm,m,,
1289,y,poly,118,mm,m,,
1297,x,poly,118,mm,m,,
1297,y,poly,118,mm,m,,
1311,x,poly,118,mm,m,,
1311,y,poly,118,mm,m,,
1321,x,poly,118,mm,m,,
1321,y,poly,118,mm,m,,
1331,x,poly,118,mm,m,,
1331,y,poly,118,mm,m,,
1345,x,poly,118,mm,m,,
1345,y,poly,118,mm,m,,
1361,x,poly,118,mm,m,,
1361,y,poly,118,mm,m,,
1367,x,poly,118,mm,m,,
1367,y,poly,118,mm,m,,
1375,x,poly,118,mm,m,,
1375,y,poly,118,mm,m,,
1389,x,poly,118,mm,m,,
1389,y,poly,118,mm,m,,
1399,x,poly,118,mm,m,,
1399,y,poly,118,mm,m,,
1409,x,poly,118,mm,m,,
1409,y,poly,118,mm,m,,
1425,x,poly,118,mm,m,,
1425,y,poly,118,mm,m,,
1441,x,poly,118,mm,m,,
1441,y,poly,118,mm,m,,
1447,x,poly,118,mm,m,,
1447,y,poly,118,mm,m,,
1455,x,poly,118,mm,m,,
1455,y,poly,118,mm,m,,
1469,x,poly,118,mm,m,,
1469,y,poly,118,mm,m,,
1480,x,poly,118,mm,m,,
1480,y,poly,118,mm,m,,
1490,x,poly,118,mm,m,,
1490,y,poly,118,mm,m,,
1495,x,poly,118,mm,m,,
1495,y,poly,118,mm,m,,
1511,x,poly,118,mm,m,,
1511,y,poly,118,mm,m,,
1517,x,poly,118,mm,m,,
1517,y,poly,118,mm,m,,
1525,x,poly,118,mm,m,,
1525,y,poly,118,mm,m,,
1539,x,poly,118,mm,m,,
1539,y,poly,118,mm,m,,
1549,x,poly,118,mm,m,,
1549,y,poly,118,mm,m,,
1559,x,poly,118,mm,m,,
1559,y,poly,118,mm,m,,
1575,x,poly,118,mm,m,,
1575,y,poly,118,mm,m,,
1591,x,poly,118,mm,m,,
1591,y,poly,118,mm,m,,
1597,x,poly,118,mm,m,,
1597,y,poly,118,mm,m,,
1605,x,poly,118,mm,m,,
1605,y,poly,118,mm,m,,
1619,x,poly,118,mm,m,,
1619,y,poly,118,mm,m,,
1630,x,poly,118,mm,m,,
1630,y,poly,118,mm,m,,
1640,x,poly,118,mm,m,,
1640,y,poly,118,mm,m,,
1654,x,poly,118,mm,m,,
1654,y,poly,118,mm,m,,
1670,x,poly,118,mm,m,,
1670,y,poly,118,mm,m,,
1676,x,poly,118,mm,m,,
1676,y,poly,118,mm,m,,
1684,x,poly,118,mm,m,,
1684,y,poly,118,mm,m,,
1698,x,poly,118,mm,m,,
1698,y,poly,118,mm,m,,
1708,x,poly,118,mm,m,,
1708,y,poly,118,mm,m,,
1718,x,poly,118,mm,m,,
1718,y,poly,118,mm,m,,
1762,x,poly,118,mm,m,,
1762,y,poly,118,mm,m,,
1779,x,poly,118,mm,m,,
1779,y,poly,118,mm,m,,
1785,x,poly,118,mm,m,,
1785,y,poly,118,mm,m,,
1793,x,poly,118,mm,m,,
1793,y,poly,118,mm,m,,
1807,x,poly,118,mm,m,,
1807,y,poly,118,mm,m,,
1817,x,poly,118,mm,m,,
1817,y,poly,118,mm,m,,
1827,x,poly,118,mm,m,,
1827,y,poly,118,mm,m,,
1841,x,poly,118,mm,m,,
1841,y,poly,118,mm,m,,
1857,x,poly,118,mm,m,,
1857,y,poly,118,mm,m,,
1863,x,poly,118,mm,m,,
1863,y,poly,118,mm,m,,
1871,x,poly,118,mm,m,,
1871,y,poly,118,mm,m,,
1885,x,poly,118,mm,m,,
1885,y,poly,118,mm,m,,
1896,x,poly,118,mm,m,,
1896,y,poly,118,mm,m,,
1906,x,poly,118,mm,m,,
1906,y,poly,118,mm,m,,
1920,x,poly,118,mm,m,,
1920,y,poly,118,mm,m,,
1936,x,poly,118,mm,m,,
1936,y,poly,118,mm,m,,
1942,x,poly,118,mm,m,,
1942,y,poly,118,mm,m,,
1950,x,poly,118,mm,m,,
1950,y,poly,118,mm,m,,
1964,x,poly,118,mm,m,,
1964,y,poly,118,mm,m,,
1975,x,poly,118,mm,m,,
1975,y,poly,118,mm,m,,
1985,x,poly,118,mm,m,,
1985,y,poly,118,mm,m,,
1999,x,poly,118,mm,m,,
1999,y,poly,118,mm,m,,
2015,x,poly,118,mm,m,,
2015,y,poly,118,mm,m,,
2021,x,poly,118,mm,m,,
2021,y,poly,118,mm,m,,
2029,x,poly,118,mm,m,,
2029,y,poly,118,mm,m,,
2043,x,poly,118,mm,m,,
2043,y,poly,118,mm,m,,
2054,x,poly,118,mm,m,,
2054,y,poly,118,mm,m,,
2064,x,poly,118,mm,m,,
2064,y,poly,118,mm,m,,
2078,x,poly,118,mm,m,,
2078,y,poly,118,mm,m,,
2094,x,poly,118,mm,m,,
2094,y,poly,118,mm,m,,
2100,x,poly,118,mm,m,,
2100,y,poly,118,mm,m,,
2108,x,poly,118,mm,m,,
2108,y,poly,118,mm,m,,
2122,x,poly,118,mm,m,,
2122,y,poly,118,mm,m,,
2133,x,poly,118,mm,m,,
2133,y,poly,118,mm,m,,
2143,x,poly,118,mm,m,,
2143,y,poly,118,mm,m,,
75,x_kick,poly,119,,A,-5,5
82,x_kick,poly,120,,A,-5,5
220,x_kick,poly,121,,A,-5,5
227,x_kick,poly,122,,A,-5,5
312,x_kick,poly,123,,A,-5,5
319,x_kick,poly,124,,A,-5,5
327,x_kick,poly,125,,A,-5,5
334,x_kick,poly,126,,A,-5,5
410,x_kick,poly,127,,A,-5,5
417,x_kick,poly,128,,A,-5,5
491,x_kick,poly,129,,A,-5,5
498,x_kick,poly,130,,A,-5,5
502,x_kick,poly,131,,A,-5,5
509,x_kick,poly,132,,A,-5,5
586,x_kick,poly,133,,A,-5,5
593,x_kick,poly,134,,A,-5,5
674,x_kick,poly,135,,A,-5,5
681,x_kick,poly,136,,A,-5,5
757,x_kick,poly,137,,A,-5,5
764,x_kick,poly,138,,A,-5,5
785,x_kick,poly,139,,A,-5,5
792,x_kick,poly,140,,A,-5,5
876,x_kick,poly,141,,A,-5,5
883,x_kick,poly,142,,A,-5,5
896,x_kick,poly,143,,A,-5,5
903,x_kick,poly,144,,A,-5,5
982,x_kick,poly,145,,A,-5,5
989,x_kick,poly,146,,A,-5,5
1063,x_kick,poly,147,,A,-5,5
1068,x_kick,poly,148,,A,-5,5
1145,x_kick,poly,149,,A,-5,5
1152,x_kick,poly,150,,A,-5,5
1173,x_kick,poly,151,,A,-5,5
1180,x_kick,poly,152,,A,-5,5
1256,x_kick,poly,153,,A,-5,5
1263,x_kick,poly,154,,A,-5,5
1335,x_kick,poly,155,,A,-5,5
1340,x_kick,poly,156,,A,-5,5
1413,x_kick,poly,157,,A,-5,5
1420,x_kick,poly,158,,A,-5,5
1563,x_kick,poly,159,,A,-5,5
1570,x_kick,poly,160,,A,-5,5
1643,x_kick,poly,161,,A,-5,5
1650,x_kick,poly,162,,A,-5,5
1728,x_kick,poly,163,,A,-5,5
1738,x_kick,poly,164,,A,-5,5
1747,x_kick,poly,165,,A,-5,5
1752,x_kick,poly,166,,A,-5,5
1830,x_kick,poly,167,,A,-5,5
1837,x_kick,poly,168,,A,-5,5
1909,x_kick,poly,169,,A,-5,5
1916,x_kick,poly,170,,A,-5,5
1988,x_kick,poly,171,,A,-5,5
1995,x_kick,poly,172,,A,-5,5
2067,x_kick,poly,173,,A,-5,5
2074,x_kick,poly,174,,A,-5,5
76,x_kick,poly,175,,A,-5,5
83,x_kick,poly,176,,A,-5,5
221,x_kick,poly,177,,A,-5,5
228,x_kick,poly,178,,A,-5,5
313,x_kick,poly,179,,A,-5,5
320,x_kick,poly,180,,A,-5,5
328,x_kick,poly,181,,A,-5,5
335,x_kick,poly,182,,A,-5,5
411,x_kick,poly,183,,A,-5,5
418,x_kick,poly,184,,A,-5,5
492,x_kick,poly,185,,A,-5,5
499,x_kick,poly,186,,A,-5,5
503,x_kick,poly,187,,A,-5,5
510,x_kick,poly,188,,A,-5,5
587,x_kick,poly,189,,A,-5,5
594,x_kick,poly,190,,A,-5,5
675,x_kick,poly,191,,A,-5,5
682,x_kick,poly,192,,A,-5,5
758,x_kick,poly,193,,A,-5,5
765,x_kick,poly,194,,A,-5,5
786,x_kick,poly,195,,A,-5,5
793,x_kick,poly,196,,A,-5,5
877,x_kick,poly,197,,A,-5,5
884,x_kick,poly,198,,A,-5,5
897,x_kick,poly,199,,A,-5,5
904,x_kick,poly,200,,A,-5,5
983,x_kick,poly,201,,A,-5,5
990,x_kick,poly,202,,A,-5,5
1064,x_kick,poly,203,,A,-5,5
1069,x_kick,poly,204,,A,-5,5
1146,x_kick,poly,205,,A,-5,5
1153,x_kick,poly,206,,A,-5,5
1174,x_kick,poly,207,,A,-5,5
1181,x_kick,poly,208,,A,-5,5
1257,x_kick,poly,209,,A,-5,5
1264,x_kick,poly,210,,A,-5,5
1336,x_kick,poly,211,,A,-5,5
1341,x_kick,poly,212,,A,-5,5
1414,x_kick,poly,213,,A,-5,5
1421,x_kick,poly,214,,A,-5,5
1564,x_kick,poly,215,,A,-5,5
1571,x_kick,poly,216,,A,-5,5
1644,x_kick,poly,217,,A,-5,5
1651,x_kick,poly,218,,A,-5,5
1729,x_kick,poly,219,,A,-5,5
1739,x_kick,poly,220,,A,-5,5
1748,x_kick,poly,221,,A,-5,5
1753,x_kick,poly,222,,A,-5,5
1831,x_kick,poly,223,,A,-5,5
1838,x_kick,poly,224,,A,-5,5
1910,x_kick,poly,225,,A,-5,5
1917,x_kick,poly,226,,A,-5,5
1989,x_kick,poly,227,,A,-5,5
1996,x_kick,poly,228,,A,-5,5
2068,x_kick,poly,229,,A,-5,5
2075,x_kick,poly,230,,A,-5,5
8,a1,pchip,231,m^-2,A,-5,5
28,a1,pchip,232,m^-2,A,-5,5
42,a1,pchip,233,m^-2,A,-5,5
62,a1,pchip,234,m^-2,A,-5,5
101,a1,pchip,235,m^-2,A,-5,5
126,a1,pchip,236,m^-2,A,-5,5
130,a1,pchip,237,m^-2,A,-5,5
179,a1,pchip,238,m^-2,A,-5,5
183,a1,pchip,239,m^-2,A,-5,5
202,a1,pchip,240,m^-2,A,-5,5
245,a1,pchip,241,m^-2,A,-5,5
265,a1,pchip,242,m^-2,A,-5,5
279,a1,pchip,243,m^-2,A,-5,5
299,a1,pchip,244,m^-2,A,-5,5
347,a1,pchip,245,m^-2,A,-5,5
367,a1,pchip,246,m^-2,A,-5,5
381,a1,pchip,247,m^-2,A,-5,5
401,a1,pchip,248,m^-2,A,-5,5
428,a1,pchip,249,m^-2,A,-5,5
448,a1,pchip,250,m^-2,A,-5,5
462,a1,pchip,251,m^-2,A,-5,5
482,a1,pchip,252,m^-2,A,-5,5
519,a1,pchip,253,m^-2,A,-5,5
539,a1,pchip,254,m^-2,A,-5,5
553,a1,pchip,255,m^-2,A,-5,5
573,a1,pchip,256,m^-2,A,-5,5
611,a1,pchip,257,m^-2,A,-5,5
631,a1,pchip,258,m^-2,A,-5,5
645,a1,pchip,259,m^-2,A,-5,5
666,a1,pchip,260,m^-2,A,-5,5
690,a1,pchip,261,m^-2,A,-5,5
710,a1,pchip,262,m^-2,A,-5,5
724,a1,pchip,263,m^-2,A,-5,5
744,a1,pchip,264,m^-2,A,-5,5
806,a1,pchip,265,m^-2,A,-5,5
826,a1,pchip,266,m^-2,A,-5,5
840,a1,pchip,267,m^-2,A,-5,5
860,a1,pchip,268,m^-2,A,-5,5
920,a1,pchip,269,m^-2,A,-5,5
940,a1,pchip,270,m^-2,A,-5,5
954,a1,pchip,271,m^-2,A,-5,5
974,a1,pchip,272,m^-2,A,-5,5
998,a1,pchip,273,m^-2,A,-5,5
1018,a1,pchip,274,m^-2,A,-5,5
1026,a1,pchip,275,m^-2,A,-5,5
1054,a1,pchip,276,m^-2,A,-5,5
1078,a1,pchip,277,m^-2,A,-5,5
1098,a1,pchip,278,m^-2,A,-5,5
1112,a1,pchip,279,m^-2,A,-5,5
1132,a1,pchip,280,m^-2,A,-5,5
1194,a1,pchip,281,m^-2,A,-5,5
1214,a1,pchip,282,m^-2,A,-5,5
1228,a1,pchip,283,m^-2,A,-5,5
1248,a1,pchip,284,m^-2,A,-5,5
1272,a1,pchip,285,m^-2,A,-5,5
1292,a1,pchip,286,m^-2,A,-5,5
1306,a1,pchip,287,m^-2,A,-5,5
1326,a1,pchip,288,m^-2,A,-5,5
1350,a1,pchip,289,m^-2,A,-5,5
1370,a1,pchip,290,m^-2,A,-5,5
1384,a1,pchip,291,m^-2,A,-5,5
1404,a1,pchip,292,m^-2,A,-5,5
1430,a1,pchip,293,m^-2,A,-5,5
1450,a1,pchip,294,m^-2,A,-5,5
1464,a1,pchip,295,m^-2,A,-5,5
1485,a1,pchip,296,m^-2,A,-5,5
1500,a1,pchip,297,m^-2,A,-5,5
1520,a1,pchip,298,m^-2,A,-5,5
1534,a1,pchip,299,m^-2,A,-5,5
1554,a1,pchip,300,m^-2,A,-5,5
1580,a1,pchip,301,m^-2,A,-5,5
1600,a1,pchip,302,m^-2,A,-5,5
1614,a1,pchip,303,m^-2,A,-5,5
1635,a1,pchip,304,m^-2,A,-5,5
1659,a1,pchip,305,m^-2,A,-5,5
1679,a1,pchip,306,m^-2,A,-5,5
1693,a1,pchip,307,m^-2,A,-5,5
1713,a1,pchip,308,m^-2,A,-5,5
1768,a1,pchip,309,m^-2,A,-5,5
1788,a1,pchip,310,m^-2,A,-5,5
1802,a1,pchip,311,m^-2,A,-5,5
1822,a1,pchip,312,m^-2,A,-5,5
1846,a1,pchip,313,m^-2,A,-5,5
1866,a1,pchip,314,m^-2,A,-5,5
1880,a1,pchip,315,m^-2,A,-5,5
1901,a1,pchip,316,m^-2,A,-5,5
1925,a1,pchip,317,m^-2,A,-5,5
1945,a1,pchip,318,m^-2,A,-5,5
1959,a1,pchip,319,m^-2,A,-5,5
1980,a1,pchip,320,m^-2,A,-5,5
2004,a1,pchip,321,m^-2,A,-5,5
2024,a1,pchip,322,m^-2,A,-5,5
2038,a1,pchip,323,m^-2,A,-5,5
2059,a1,pchip,324,m^-2,A,-5,5
2083,a1,pchip,325,m^-2,A,-5,5
2103,a1,pchip,326,m^-2,A,-5,5
2117,a1,pchip,327,m^-2,A,-5,5
2138,a1,pchip,328,m^-2,A,-5,5
8,x_kick,poly,329,,A,-5,5
16,x_kick,poly,330,,A,-5,5
28,x_kick,poly,331,,A,-5,5
36,x_kick,poly,332,,A,-5,5
42,x_kick,poly,333,,A,-5,5
52,x_kick,poly,334,,A,-5,5
62,x_kick,poly,335,,A,-5,5
101,x_kick,poly,336,,A,-5,5
126,x_kick,poly,337,,A,-5,5
130,x_kick,poly,338,,A,-5,5
139,x_kick,poly,339,,A,-4,4
159,x_kick,poly,340,,A,-4,4
179,x_kick,poly,341,,A,-5,5
183,x_kick,poly,342,,A,-5,5
202,x_kick,poly,343,,A,-5,5
245,x_kick,poly,344,,A,-5,5
253,x_kick,poly,345,,A,-5,5
265,x_kick,poly,346,,A,-5,5
273,x_kick,poly,347,,A,-5,5
279,x_kick,poly,348,,A,-5,5
289,x_kick,poly,349,,A,-5,5
299,x_kick,poly,350,,A,-5,5
347,x_kick,poly,351,,A,-5,5
355,x_kick,poly,352,,A,-5,5
367,x_kick,poly,353,,A,-5,5
375,x_kick,poly,354,,A,-5,5
381,x_kick,poly,355,,A,-5,5
391,x_kick,poly,356,,A,-5,5
401,x_kick,poly,357,,A,-5,5
428,x_kick,poly,358,,A,-5,5
436,x_kick,poly,359,,A,-5,5
448,x_kick,poly,360,,A,-5,5
456,x_kick,poly,361,,A,-5,5
462,x_kick,poly,362,,A,-5,5
472,x_kick,poly,363,,A,-5,5
482,x_kick,poly,364,,A,-5,5
519,x_kick,poly,365,,A,-5,5
527,x_kick,poly,366,,A,-5,5
539,x_kick,poly,367,,A,-5,5
547,x_kick,poly,368,,A,-5,5
553,x_kick,poly,369,,A,-5,5
563,x_kick,poly,370,,A,-5,5
573,x_kick,poly,371,,A,-5,5
611,x_kick,poly,372,,A,-5,5
619,x_kick,poly,373,,A,-5,5
631,x_kick,poly,374,,A,-5,5
639,x_kick,poly,375,,A,-5,5
645,x_kick,poly,376,,A,-5,5
656,x_kick,poly,377,,A,-5,5
666,x_kick,poly,378,,A,-5,5
690,x_kick,poly,379,,A,-5,5
698,x_kick,poly,380,,A,-5,5
710,x_kick,poly,381,,A,-5,5
718,x_kick,poly,382,,A,-5,5
724,x_kick,poly,383,,A,-5,5
734,x_kick,poly,384,,A,-5,5
744,x_kick,poly,385,,A,-5,5
769,x_kick,poly,386,,A,-5,5
782,x_kick,poly,387,,A,-20,20
806,x_kick,poly,388,,A,-5,5
814,x_kick,poly,389,,A,-5,5
826,x_kick,poly,390,,A,-5,5
834,x_kick,poly,391,,A,-5,5
840,x_kick,poly,392,,A,-5,5
850,x_kick,poly,393,,A,-5,5
860,x_kick,poly,394,,A,-5,5
920,x_kick,poly,395,,A,-5,5
928,x_kick,poly,396,,A,-5,5
940,x_kick,poly,397,,A,-5,5
948,x_kick,poly,398,,A,-5,5
954,x_kick,poly,399,,A,-5,5
964,x_kick,poly,400,,A,-5,5
974,x_kick,poly,401,,A,-5,5
998,x_kick,poly,402,,A,-5,5
1006,x_kick,poly,403,,A,-5,5
1018,x_kick,poly,404,,A,-5,5
1026,x_kick,poly,405,,A,-5,5
1044,x_kick,poly,406,,A,-5,5
1054,x_kick,poly,407,,A,-5,5
1078,x_kick,poly,408,,A,-5,5
1086,x_kick,poly,409,,A,-5,5
1098,x_kick,poly,410,,A,-5,5
1106,x_kick,poly,411,,A,-5,5
1112,x_kick,poly,412,,A,-5,5
1122,x_kick,poly,413,,A,-5,5
1132,x_kick,poly,414,,A,-5,5
1157,x_kick,poly,415,,A,-5,5
1170,x_kick,poly,416,,A,-20,20
1194,x_kick,poly,417,,A,-5,5
1202,x_kick,poly,418,,A,-5,5
1214,x_kick,poly,419,,A,-5,5
1222,x_kick,poly,420,,A,-5,5
1228,x_kick,poly,421,,A,-5,5
1238,x_kick,poly,422,,A,-5,5
1248,x_kick,poly,423,,A,-5,5
1272,x_kick,poly,424,,A,-5,5
1280,x_kick,poly,425,,A,-5,5
1292,x_kick,poly,426,,A,-5,5
1300,x_kick,poly,427,,A,-5,5
1306,x_kick,poly,428,,A,-5,5
1316,x_kick,poly,429,,A,-5,5
1326,x_kick,poly,430,,A,-5,5
1350,x_kick,poly,431,,A,-5,5
1358,x_kick,poly,432,,A,-5,5
1370,x_kick,poly,433,,A,-5,5
1378,x_kick,poly,434,,A,-5,5
1384,x_kick,poly,435,,A,-5,5
1394,x_kick,poly,436,,A,-5,5
1404,x_kick,poly,437,,A,-5,5
1430,x_kick,poly,438,,A,-5,5
1438,x_kick,poly,439,,A,-5,5
1450,x_kick,poly,440,,A,-5,5
1458,x_kick,poly,441,,A,-5,5
1464,x_kick,poly,442,,A,-5,5
1475,x_kick,poly,443,,A,-5,5
1485,x_kick,poly,444,,A,-5,5
1500,x_kick,poly,445,,A,-5,5
1508,x_kick,poly,446,,A,-5,5
1520,x_kick,poly,447,,A,-5,5
1528,x_kick,poly,448,,A,-5,5
1534,x_kick,poly,449,,A,-5,5
1544,x_kick,poly,450,,A,-5,5
1554,x_kick,poly,451,,A,-5,5
1580,x_kick,poly,452,,A,-5,5
1588,x_kick,poly,453,,A,-5,5
1600,x_kick,poly,454,,A,-5,5
1608,x_kick,poly,455,,A,-5,5
1614,x_kick,poly,456,,A,-5,5
1625,x_kick,poly,457,,A,-5,5
1635,x_kick,poly,458,,A,-5,5
1659,x_kick,poly,459,,A,-5,5
1667,x_kick,poly,460,,A,-5,5
1679,x_kick,poly,461,,A,-5,5
1687,x_kick,poly,462,,A,-5,5
1693,x_kick,poly,463,,A,-5,5
1703,x_kick,poly,464,,A,-5,5
1713,x_kick,poly,465,,A,-5,5
1768,x_kick,poly,466,,A,-5,5
1776,x_kick,poly,467,,A,-5,5
1788,x_kick,poly,468,,A,-5,5
1796,x_kick,poly,469,,A,-5,5
1802,x_kick,poly,470,,A,-5,5
1812,x_kick,poly,471,,A,-5,5
1822,x_kick,poly,472,,A,-5,5
1846,x_kick,poly,473,,A,-5,5
1854,x_kick,poly,474,,A,-5,5
1866,x_kick,poly,475,,A,-5,5
1874,x_kick,poly,476,,A,-5,5
1880,x_kick,poly,477,,A,-5,5
1891,x_kick,poly,478,,A,-5,5
1901,x_kick,poly,479,,A,-5,5
1925,x_kick,poly,480,,A,-5,5
1933,x_kick,poly,481,,A,-5,5
1945,x_kick,poly,482,,A,-5,5
1953,x_kick,poly,483,,A,-5,5
1959,x_kick,poly,484,,A,-5,5
1970,x_kick,poly,485,,A,-5,5
1980,x_kick,poly,486,,A,-5,5
2004,x_kick,poly,487,,A,-5,5
2012,x_kick,poly,488,,A,-5,5
2024,x_kick,poly,489,,A,-5,5
2032,x_kick,poly,490,,A,-5,5
2038,x_kick,poly,491,,A,-5,5
2049,x_kick,poly,492,,A,-5,5
2059,x_kick,poly,493,,A,-5,5
2083,x_kick,poly,494,,A,-5,5
2091,x_kick,poly,495,,A,-5,5
2103,x_kick,poly,496,,A,-5,5
2111,x_kick,poly,497,,A,-5,5
2117,x_kick,poly,498,,A,-5,5
2128,x_kick,poly,499,,A,-5,5
2138,x_kick,poly,500,,A,-5,5
8,y_kick,poly,501,,A,-5,5
16,y_kick,poly,502,,A,-5,5
28,y_kick,poly,503,,A,-5,5
36,y_kick,poly,504,,A,-5,5
42,y_kick,poly,505,,A,-5,5
52,y_kick,poly,506,,A,-5,5
62,y_kick,poly,507,,A,-5,5
101,y_kick,poly,508,,A,-5,5
126,y_kick,poly,509,,A,-5,5
130,y_kick,poly,510,,A,-5,5
140,y_kick,poly,511,,A,-4,4
160,y_kick,poly,512,,A,-4,4
179,y_kick,poly,513,,A,-5,5
183,y_kick,poly,514,,A,-5,5
202,y_kick,poly,515,,A,-5,5
245,y_kick,poly,516,,A,-5,5
253,y_kick,poly,517,,A,-5,5
265,y_kick,poly,518,,A,-5,5
273,y_kick,poly,519,,A,-5,5
279,y_kick,poly,520,,A,-5,5
289,y_kick,poly,521,,A,-5,5
299,y_kick,poly,522,,A,-5,5
347,y_kick,poly,523,,A,-5,5
355,y_kick,poly,524,,A,-5,5
367,y_kick,poly,525,,A,-5,5
375,y_kick,poly,526,,A,-5,5
381,y_kick,poly,527,,A,-5,5
391,y_kick,poly,528,,A,-5,5
401,y_kick,poly,529,,A,-5,5
428,y_kick,poly,530,,A,-5,5
436,y_kick,poly,531,,A,-5,5
448,y_kick,poly,532,,A,-5,5
456,y_kick,poly,533,,A,-5,5
462,y_kick,poly,534,,A,-5,5
472,y_kick,poly,535,,A,-5,5
482,y_kick,poly,536,,A,-5,5
519,y_kick,poly,537,,A,-5,5
527,y_kick,poly,538,,A,-5,5
539,y_kick,poly,539,,A,-5,5
547,y_kick,poly,540,,A,-5,5
553,y_kick,poly,541,,A,-5,5
563,y_kick,poly,542,,A,-5,5
573,y_kick,poly,543,,A,-5,5
611,y_kick,poly,544,,A,-5,5
619,y_kick,poly,545,,A,-5,5
631,y_kick,poly,546,,A,-5,5
639,y_kick,poly,547,,A,-5,5
645,y_kick,poly,548,,A,-5,5
656,y_kick,poly,549,,A,-5,5
666,y_kick,poly,550,,A,-5,5
690,y_kick,poly,551,,A,-5,5
698,y_kick,poly,552,,A,-5,5
710,y_kick,poly,553,,A,-5,5
718,y_kick,poly,554,,A,-5,5
724,y_kick,poly,555,,A,-5,5
734,y_kick,poly,556,,A,-5,5
744,y_kick,poly,557,,A,-5,5
770,y_kick,poly,558,,A,-5,5
783,y_kick,poly,559,,A,-20,20
806,y_kick,poly,560,,A,-5,5
814,y_kick,poly,561,,A,-5,5
826,y_kick,poly,562,,A,-5,5
834,y_kick,poly,563,,A,-5,5
840,y_kick,poly,564,,A,-5,5
850,y_kick,poly,565,,A,-5,5
860,y_kick,poly,566,,A,-5,5
920,y_kick,poly,567,,A,-5,5
928,y_kick,poly,568,,A,-5,5
940,y_kick,poly,569,,A,-5,5
948,y_kick,poly,570,,A,-5,5
954,y_kick,poly,571,,A,-5,5
964,y_kick,poly,572,,A,-5,5
974,y_kick,poly,573,,A,-5,5
998,y_kick,poly,574,,A,-5,5
1006,y_kick,poly,575,,A,-5,5
1018,y_kick,poly,576,,A,-5,5
1026,y_kick,poly,577,,A,-5,5
1044,y_kick,poly,578,,A,-5,5
1054,y_kick,poly,579,,A,-5,5
1078,y_kick,poly,580,,A,-5,5
1086,y_kick,poly,581,,A,-5,5
1098,y_kick,poly,582,,A,-5,5
1106,y_kick,poly,583,,A,-5,5
1112,y_kick,poly,584,,A,-5,5
1122,y_kick,poly,585,,A,-5,5
1132,y_kick,poly,586,,A,-5,5
1158,y_kick,poly,587,,A,-5,5
1171,y_kick,poly,588,,A,-20,20
1194,y_kick,poly,589,,A,-5,5
1202,y_kick,poly,590,,A,-5,5
1214,y_kick,poly,591,,A,-5,5
1222,y_kick,poly,592,,A,-5,5
1228,y_kick,poly,593,,A,-5,5
1238,y_kick,poly,594,,A,-5,5
1248,y_kick,poly,595,,A,-5,5
1272,y_kick,poly,596,,A,-5,5
1280,y_kick,poly,597,,A,-5,5
1292,y_kick,poly,598,,A,-5,5
1300,y_kick,poly,599,,A,-5,5
1306,y_kick,poly,600,,A,-5,5
1316,y_kick,poly,601,,A,-5,5
1326,y_kick,poly,602,,A,-5,5
1350,y_kick,poly,603,,A,-5,5
1358,y_kick,poly,604,,A,-5,5
1370,y_kick,poly,605,,A,-5,5
1378,y_kick,poly,606,,A,-5,5
1384,y_kick,poly,607,,A,-5,5
1394,y_kick,poly,608,,A,-5,5
1404,y_kick,poly,609,,A,-5,5
1430,y_kick,poly,610,,A,-5,5
1438,y_kick,poly,611,,A,-5,5
1450,y_kick,poly,612,,A,-5,5
1458,y_kick,poly,613,,A,-5,5
1464,y_kick,poly,614,,A,-5,5
1475,y_kick,poly,615,,A,-5,5
1485,y_kick,poly,616,,A,-5,5
1500,y_kick,poly,617,,A,-5,5
1508,y_kick,poly,618,,A,-5,5
1520,y_kick,poly,619,,A,-5,5
1528,y_kick,poly,620,,A,-5,5
1534,y_kick,poly,621,,A,-5,5
1544,y_kick,poly,622,,A,-5,5
1554,y_kick,poly,623,,A,-5,5
1580,y_kick,poly,624,,A,-5,5
1588,y_kick,poly,625,,A,-5,5
1600,y_kick,poly,626,,A,-5,5
1608,y_kick,poly,627,,A,-5,5
1614,y_kick,poly,628,,A,-5,5
1625,y_kick,poly,629,,A,-5,5
1635,y_kick,poly,630,,A,-5,5
1659,y_kick,poly,631,,A,-5,5
1667,y_kick,poly,632,,A,-5,5
1679,y_kick,poly,633,,A,-5,5
1687,y_kick,poly,634,,A,-5,5
1693,y_kick,poly,635,,A,-5,5
1703,y_kick,poly,636,,A,-5,5
1713,y_kick,poly,637,,A,-5,5
1768,y_kick,poly,638,,A,-5,5
1776,y_kick,poly,639,,A,-5,5
1788,y_kick,poly,640,,A,-5,5
1796,y_kick,poly,641,,A,-5,5
1802,y_kick,poly,642,,A,-5,5
1812,y_kick,poly,643,,A,-5,5
1822,y_kick,poly,644,,A,-5,5
1846,y_kick,poly,645,,A,-5,5
1854,y_kick,poly,646,,A,-5,5
1866,y_kick,poly,647,,A,-5,5
1874,y_kick,poly,648,,A,-5,5
1880,y_kick,poly,649,,A,-5,5
1891,y_kick,poly,650,,A,-5,5
